Tiempo ,Entrada,ANGULO,POSICION
102.66,0.0,0.309,0.27
102.68,0.0,0.295,0.27
102.7,0.0,0.274,0.27
102.72,0.0,0.251,0.27
102.74,0.0,0.225,0.27
102.76,0.0,0.197,0.27
102.78,0.0,0.164,0.27
102.8,0.0,0.131,0.27
102.82,0.0,0.094,0.27
102.84,0.0,0.056,0.27
102.86,0.0,0.019,0.27
102.88,0.0,-0.019,0.27
102.9,0.0,-0.058,0.27
102.92,0.0,-0.094,0.27
102.94,0.0,-0.129,0.27
102.96,0.0,-0.164,0.27
102.98,0.0,-0.195,0.27
103.0,0.0,-0.223,0.27
103.02,0.0,-0.25,0.27
103.04,0.0,-0.271,0.27
103.06,0.0,-0.29,0.27
103.08,0.0,-0.302,0.27
103.1,0.0,-0.312,0.27
103.12,0.0,-0.318,0.27
103.14,0.0,-0.318,0.27
103.16,0.0,-0.316,0.27
103.18,0.0,-0.307,0.27
103.2,0.0,-0.293,0.27
103.22,0.0,-0.276,0.27
103.24,0.0,-0.255,0.27
103.26,0.0,-0.23,0.27
103.28,0.0,-0.202,0.27
103.3,0.0,-0.171,0.27
103.32,0.0,-0.138,0.27
103.34,0.0,-0.103,0.27
103.36,0.0,-0.066,0.27
103.38,0.0,-0.028,0.27
103.4,0.0,0.01,0.27
103.42,0.0,0.047,0.27
103.44,0.0,0.086,0.27
103.46,0.0,0.122,0.27
103.48,0.0,0.157,0.27
103.5,0.0,0.188,0.27
103.52,0.0,0.218,0.27
103.54,0.0,0.244,0.27
103.56,0.0,0.269,0.27
103.58,0.0,0.288,0.27
103.6,0.0,0.302,0.27
103.62,0.0,0.314,0.27
103.64,0.0,0.321,0.27
103.66,0.0,0.323,0.27
103.68,0.0,0.323,0.27
103.7,0.0,0.316,0.27
103.72,0.0,0.304,0.27
103.74,0.0,0.29,0.27
103.76,0.0,0.269,0.27
103.78,0.0,0.246,0.27
103.8,0.0,0.22,0.27
103.82,0.0,0.19,0.27
103.84,0.0,0.157,0.27
103.86,0.0,0.124,0.27
103.88,0.0,0.087,0.27
103.9,0.0,0.049,0.27
103.92,0.0,0.012,0.27
103.94,0.0,-0.026,0.27
103.96,0.0,-0.063,0.27
103.98,0.0,-0.099,0.27
104.0,0.0,-0.134,0.27
104.02,0.0,-0.169,0.27
104.04,0.0,-0.199,0.27
104.06,0.0,-0.227,0.27
104.08,0.0,-0.251,0.27
104.1,0.0,-0.272,0.27
104.12,0.0,-0.29,0.27
104.14,0.0,-0.302,0.27
104.16,0.0,-0.312,0.27
104.18,0.0,-0.316,0.27
104.2,0.0,-0.316,0.27
104.22,0.0,-0.312,0.27
104.24,0.0,-0.302,0.27
104.26,0.0,-0.29,0.27
104.28,0.0,-0.271,0.27
104.3,0.0,-0.25,0.27
104.32,0.0,-0.225,0.27
104.34,0.0,-0.195,0.27
104.36,0.0,-0.166,0.27
104.38,0.0,-0.131,0.27
104.4,0.0,-0.096,0.27
104.42,0.0,-0.059,0.27
104.44,0.0,-0.021,0.27
104.46,0.0,0.017,0.27
104.48,0.0,0.054,0.27
104.5,0.0,0.091,0.27
104.52,0.0,0.127,0.27
104.54,0.0,0.161,0.27
104.56,0.0,0.192,0.27
104.58,0.0,0.222,0.27
104.6,0.0,0.246,0.27
104.62,0.0,0.269,0.27
104.64,0.0,0.288,0.27
104.66,0.0,0.302,0.27
104.68,0.0,0.314,0.27
104.7,0.0,0.319,0.27
104.72,0.0,0.321,0.27
104.74,0.0,0.319,0.27
104.76,0.0,0.312,0.27
104.78,0.0,0.3,0.27
104.8,0.0,0.284,0.27
104.82,0.0,0.264,0.27
104.84,0.0,0.241,0.27
104.86,0.0,0.213,0.27
104.88,0.0,0.183,0.27
104.9,0.0,0.152,0.27
104.92,0.0,0.117,0.27
104.94,0.0,0.08,0.27
104.96,0.0,0.044,0.27
104.98,0.0,0.005,0.27
105.0,0.0,-0.033,0.27
105.02,0.0,-0.07,0.27
105.04,0.0,-0.105,0.27
105.06,0.0,-0.14,0.27
105.08,0.0,-0.173,0.27
105.1,0.0,-0.202,0.27
105.12,0.0,-0.23,0.27
105.14,0.0,-0.255,0.27
105.16,0.0,-0.274,0.27
105.18,0.0,-0.29,0.27
105.2,0.0,-0.302,0.27
105.22,0.0,-0.311,0.27
105.24,0.0,-0.314,0.27
105.26,0.0,-0.314,0.27
105.28,0.0,-0.309,0.27
105.3,0.0,-0.298,0.27
105.32,0.0,-0.284,0.27
105.34,0.0,-0.265,0.27
105.36,0.0,-0.243,0.27
105.38,0.0,-0.218,0.27
105.4,0.0,-0.188,0.27
105.42,0.0,-0.157,0.27
105.44,0.0,-0.124,0.27
105.46,0.0,-0.089,0.27
105.48,0.0,-0.052,0.27
105.5,0.0,-0.014,0.27
105.52,0.0,0.023,0.27
105.54,0.0,0.061,0.27
105.56,0.0,0.098,0.27
105.58,0.0,0.131,0.27
105.6,0.0,0.164,0.27
105.62,0.0,0.195,0.27
105.64,0.0,0.223,0.27
105.66,0.0,0.25,0.27
105.68,0.0,0.271,0.27
105.7,0.0,0.29,0.27
105.72,0.0,0.302,0.27
105.74,0.0,0.312,0.27
105.76,0.0,0.318,0.27
105.78,0.0,0.319,0.27
105.8,0.0,0.316,0.27
105.82,0.0,0.307,0.27
105.84,0.0,0.297,0.27
105.86,0.0,0.279,0.27
105.88,0.0,0.258,0.27
105.9,0.0,0.234,0.27
105.92,0.0,0.208,0.27
105.94,0.0,0.178,0.27
105.96,0.0,0.145,0.27
105.98,0.0,0.11,0.27
106.0,0.0,0.073,0.27
106.02,0.0,0.037,0.27
106.04,0.0,-0.002,0.27
106.06,0.0,-0.038,0.27
106.08,0.0,-0.075,0.27
106.1,0.0,-0.112,0.27
106.12,0.0,-0.145,0.27
106.14,0.0,-0.176,0.27
106.16,0.0,-0.206,0.27
106.18,0.0,-0.232,0.27
106.2,0.0,-0.257,0.27
106.22,0.0,-0.276,0.27
106.24,0.0,-0.29,0.27
106.26,0.0,-0.302,0.27
106.28,0.0,-0.309,0.27
106.3,0.0,-0.312,0.27
106.32,0.0,-0.312,0.27
106.34,0.0,-0.305,0.27
106.36,0.0,-0.293,0.27
106.38,0.0,-0.279,0.27
106.4,0.0,-0.26,0.27
106.42,0.0,-0.237,0.27
106.44,0.0,-0.211,0.27
106.46,0.0,-0.183,0.27
106.48,0.0,-0.152,0.27
106.5,0.0,-0.119,0.27
106.52,0.0,-0.082,0.27
106.54,0.0,-0.045,0.27
106.56,0.0,-0.009,0.27
106.58,0.0,0.028,0.27
106.6,0.0,0.066,0.27
106.62,0.0,0.101,0.27
106.64,0.0,0.136,0.27
106.66,0.0,0.169,0.27
106.68,0.0,0.201,0.27
106.7,0.0,0.227,0.27
106.72,0.0,0.251,0.27
106.74,0.0,0.272,0.27
106.76,0.0,0.29,0.27
106.78,0.0,0.302,0.27
106.8,0.0,0.312,0.27
106.82,0.0,0.316,0.27
106.84,0.0,0.316,0.27
106.86,0.0,0.314,0.27
106.88,0.0,0.304,0.27
106.9,0.0,0.291,0.27
106.92,0.0,0.274,0.27
106.94,0.0,0.253,0.27
106.96,0.0,0.229,0.27
106.98,0.0,0.201,0.27
107.0,0.0,0.169,0.27
107.02,0.0,0.138,0.27
107.04,0.0,0.103,0.27
107.06,0.0,0.068,0.27
107.08,0.0,0.03,0.27
107.1,0.0,-0.007,0.27
107.12,0.0,-0.044,0.27
107.14,0.0,-0.08,0.27
107.16,0.0,-0.117,0.27
107.18,0.0,-0.15,0.27
107.2,0.0,-0.18,0.27
107.22,0.0,-0.209,0.27
107.24,0.0,-0.236,0.27
107.26,0.0,-0.258,0.27
107.28,0.0,-0.276,0.27
107.3,0.0,-0.291,0.27
107.32,0.0,-0.302,0.27
107.34,0.0,-0.307,0.27
107.36,0.0,-0.311,0.27
107.38,0.0,-0.309,0.27
107.4,0.0,-0.3,0.27
107.42,0.0,-0.29,0.27
107.44,0.0,-0.274,0.27
107.46,0.0,-0.255,0.27
107.48,0.0,-0.232,0.27
107.5,0.0,-0.206,0.27
107.52,0.0,-0.176,0.27
107.54,0.0,-0.145,0.27
107.56,0.0,-0.112,0.27
107.58,0.0,-0.075,0.27
107.6,0.0,-0.038,0.27
107.62,0.0,-0.002,0.27
107.64,0.0,0.035,0.27
107.66,0.0,0.072,0.27
107.68,0.0,0.106,0.27
107.7,0.0,0.141,0.27
107.72,0.0,0.175,0.27
107.74,0.0,0.204,0.27
107.76,0.0,0.23,0.27
107.78,0.0,0.253,0.27
107.8,0.0,0.274,0.27
107.82,0.0,0.291,0.27
107.84,0.0,0.302,0.27
107.86,0.0,0.311,0.27
107.88,0.0,0.314,0.27
107.9,0.0,0.314,0.27
107.92,0.0,0.309,0.27
107.94,0.0,0.3,0.27
107.96,0.0,0.286,0.27
107.98,0.0,0.269,0.27
108.0,0.0,0.246,0.27
108.02,0.0,0.222,0.27
108.04,0.0,0.194,0.27
108.06,0.0,0.164,0.27
108.08,0.0,0.131,0.27
108.1,0.0,0.096,0.27
108.12,0.0,0.061,0.27
108.14,0.0,0.023,0.27
108.16,0.0,-0.014,0.27
108.18,0.0,-0.051,0.27
108.2,0.0,-0.087,0.27
108.22,0.0,-0.12,0.27
108.24,0.0,-0.154,0.27
108.26,0.0,-0.185,0.27
108.28,0.0,-0.213,0.27
108.3,0.0,-0.237,0.27
108.32,0.0,-0.26,0.27
108.34,0.0,-0.278,0.27
108.36,0.0,-0.291,0.27
108.38,0.0,-0.3,0.27
108.4,0.0,-0.307,0.27
108.42,0.0,-0.307,0.27
108.44,0.0,-0.305,0.27
108.46,0.0,-0.297,0.27
108.48,0.0,-0.286,0.27
108.5,0.0,-0.269,0.27
108.52,0.0,-0.25,0.27
108.54,0.0,-0.227,0.27
108.56,0.0,-0.201,0.27
108.58,0.0,-0.171,0.27
108.6,0.0,-0.138,0.27
108.62,0.0,-0.105,0.27
108.64,0.0,-0.068,0.27
108.66,0.0,-0.033,0.27
108.68,0.0,0.005,0.27
108.7,0.0,0.042,0.27
108.72,0.0,0.077,0.27
108.74,0.0,0.112,0.27
108.76,0.0,0.147,0.27
108.78,0.0,0.178,0.27
108.8,0.0,0.208,0.27
108.82,0.0,0.234,0.27
108.84,0.0,0.257,0.27
108.86,0.0,0.276,0.27
108.88,0.0,0.291,0.27
108.9,0.0,0.302,0.27
108.92,0.0,0.309,0.27
108.94,0.0,0.312,0.27
108.96,0.0,0.312,0.27
108.98,0.0,0.305,0.27
109.0,0.0,0.297,0.27
109.02,0.0,0.281,0.27
109.04,0.0,0.264,0.27
109.06,0.0,0.241,0.27
109.08,0.0,0.216,0.27
109.1,0.0,0.188,0.27
109.12,0.0,0.157,0.27
109.14,0.0,0.126,0.27
109.16,0.0,0.091,0.27
109.18,0.0,0.054,0.27
109.2,0.0,0.017,0.27
109.22,0.0,-0.019,0.27
109.24,0.0,-0.056,0.27
109.26,0.0,-0.093,0.27
109.28,0.0,-0.126,0.27
109.3,0.0,-0.157,0.27
109.32,0.0,-0.188,0.27
109.34,0.0,-0.215,0.27
109.36,0.0,-0.239,0.27
109.38,0.0,-0.26,0.27
109.4,0.0,-0.278,0.27
109.42,0.0,-0.291,0.27
109.44,0.0,-0.3,0.27
109.46,0.0,-0.305,0.27
109.48,0.0,-0.305,0.27
109.5,0.0,-0.302,0.27
109.52,0.0,-0.293,0.27
109.54,0.0,-0.281,0.27
109.56,0.0,-0.264,0.27
109.58,0.0,-0.244,0.27
109.6,0.0,-0.222,0.27
109.62,0.0,-0.194,0.27
109.64,0.0,-0.164,0.27
109.66,0.0,-0.131,0.27
109.68,0.0,-0.098,0.27
109.7,0.0,-0.063,0.27
109.72,0.0,-0.026,0.27
109.74,0.0,0.01,0.27
109.76,0.0,0.047,0.27
109.78,0.0,0.082,0.27
109.8,0.0,0.117,0.27
109.82,0.0,0.15,0.27
109.84,0.0,0.182,0.27
109.86,0.0,0.209,0.27
109.88,0.0,0.236,0.27
109.9,0.0,0.258,0.27
109.92,0.0,0.276,0.27
109.94,0.0,0.291,0.27
109.96,0.0,0.302,0.27
109.98,0.0,0.307,0.27
110.0,0.0,0.311,0.27
110.02,0.0,0.309,0.27
110.04,0.0,0.302,0.27
110.06,0.0,0.291,0.27
110.08,0.0,0.278,0.27
110.1,0.0,0.258,0.27
110.12,0.0,0.236,0.27
110.14,0.0,0.211,0.27
110.16,0.0,0.182,0.27
110.18,0.0,0.152,0.27
110.2,0.0,0.119,0.27
110.22,0.0,0.084,0.27
110.24,0.0,0.047,0.27
110.26,0.0,0.012,0.27
110.28,0.0,-0.026,0.27
110.3,0.0,-0.061,0.27
110.32,0.0,-0.096,0.27
110.34,0.0,-0.131,0.27
110.36,0.0,-0.162,0.27
110.38,0.0,-0.192,0.27
110.4,0.0,-0.218,0.27
110.42,0.0,-0.241,0.27
110.44,0.0,-0.262,0.27
110.46,0.0,-0.279,0.27
110.48,0.0,-0.29,0.27
110.5,0.0,-0.298,0.27
110.52,0.0,-0.302,0.27
110.54,0.0,-0.304,0.27
110.56,0.0,-0.298,0.27
110.58,0.0,-0.29,0.27
110.6,0.0,-0.278,0.27
110.62,0.0,-0.26,0.27
110.64,0.0,-0.239,0.27
110.66,0.0,-0.215,0.27
110.68,0.0,-0.187,0.27
110.7,0.0,-0.157,0.27
110.72,0.0,-0.126,0.27
110.74,0.0,-0.093,0.27
110.76,0.0,-0.056,0.27
110.78,0.0,-0.019,0.27
110.8,0.0,0.017,0.27
110.82,0.0,0.052,0.27
110.84,0.0,0.089,0.27
110.86,0.0,0.122,0.27
110.88,0.0,0.155,0.27
110.9,0.0,0.185,0.27
110.92,0.0,0.213,0.27
110.94,0.0,0.237,0.27
110.96,0.0,0.26,0.27
110.98,0.0,0.278,0.27
111.0,0.0,0.291,0.27
111.02,0.0,0.3,0.27
111.04,0.0,0.305,0.27
111.06,0.0,0.307,0.27
111.08,0.0,0.305,0.27
111.1,0.0,0.298,0.27
111.12,0.0,0.288,0.27
111.14,0.0,0.272,0.27
111.16,0.0,0.253,0.27
111.18,0.0,0.23,0.27
111.2,0.0,0.204,0.27
111.22,0.0,0.176,0.27
111.24,0.0,0.145,0.27
111.26,0.0,0.112,0.27
111.28,0.0,0.077,0.27
111.3,0.0,0.042,0.27
111.32,0.0,0.005,0.27
111.34,0.0,-0.031,0.27
111.36,0.0,-0.066,0.27
111.38,0.0,-0.101,0.27
111.4,0.0,-0.134,0.27
111.42,0.0,-0.166,0.27
111.44,0.0,-0.195,0.27
111.46,0.0,-0.222,0.27
111.48,0.0,-0.244,0.27
111.5,0.0,-0.264,0.27
111.52,0.0,-0.279,0.27
111.54,0.0,-0.29,0.27
111.56,0.0,-0.297,0.27
111.58,0.0,-0.3,0.27
111.6,0.0,-0.3,0.27
111.62,0.0,-0.295,0.27
111.64,0.0,-0.286,0.27
111.66,0.0,-0.272,0.27
111.68,0.0,-0.255,0.27
111.7,0.0,-0.234,0.27
111.72,0.0,-0.209,0.27
111.74,0.0,-0.182,0.27
111.76,0.0,-0.15,0.27
111.78,0.0,-0.119,0.27
111.8,0.0,-0.086,0.27
111.82,0.0,-0.049,0.27
111.84,0.0,-0.014,0.27
111.86,0.0,0.023,0.27
111.88,0.0,0.058,0.27
111.9,0.0,0.094,0.27
111.92,0.0,0.127,0.27
111.94,0.0,0.159,0.27
111.96,0.0,0.188,0.27
111.98,0.0,0.216,0.27
112.0,0.0,0.241,0.27
112.02,0.0,0.26,0.27
112.04,0.0,0.278,0.27
112.06,0.0,0.291,0.27
112.08,0.0,0.3,0.27
112.1,0.0,0.305,0.27
112.12,0.0,0.305,0.27
112.14,0.0,0.304,0.27
112.16,0.0,0.297,0.27
112.18,0.0,0.284,0.27
112.2,0.0,0.267,0.27
112.22,0.0,0.248,0.27
112.24,0.0,0.225,0.27
112.26,0.0,0.199,0.27
112.28,0.0,0.169,0.27
112.3,0.0,0.138,0.27
112.32,0.0,0.105,0.27
112.34,0.0,0.072,0.27
112.36,0.0,0.035,0.27
112.38,0.0,-0.002,0.27
112.4,0.0,-0.037,0.27
112.42,0.0,-0.072,0.27
112.44,0.0,-0.106,0.27
112.46,0.0,-0.14,0.27
112.48,0.0,-0.171,0.27
112.5,0.0,-0.199,0.27
112.52,0.0,-0.223,0.27
112.54,0.0,-0.246,0.27
112.56,0.0,-0.264,0.27
112.58,0.0,-0.279,0.27
112.6,0.0,-0.29,0.27
112.62,0.0,-0.297,0.27
112.64,0.0,-0.298,0.27
112.66,0.0,-0.298,0.27
112.68,0.0,-0.291,0.27
112.7,0.0,-0.283,0.27
112.72,0.0,-0.267,0.27
112.74,0.0,-0.25,0.27
112.76,0.0,-0.229,0.27
112.78,0.0,-0.202,0.27
112.8,0.0,-0.176,0.27
112.82,0.0,-0.145,0.27
112.84,0.0,-0.113,0.27
112.86,0.0,-0.079,0.27
112.88,0.0,-0.044,0.27
112.9,0.0,-0.009,0.27
112.92,0.0,0.028,0.27
112.94,0.0,0.065,0.27
112.96,0.0,0.099,0.27
112.98,0.0,0.131,0.27
113.0,0.0,0.162,0.27
113.02,0.0,0.192,0.27
113.04,0.0,0.218,0.27
113.06,0.0,0.241,0.27
113.08,0.0,0.262,0.27
113.1,0.0,0.278,0.27
113.12,0.0,0.291,0.27
113.14,0.0,0.298,0.27
113.16,0.0,0.304,0.27
113.18,0.0,0.304,0.27
113.2,0.0,0.3,0.27
113.22,0.0,0.291,0.27
113.24,0.0,0.279,0.27
113.26,0.0,0.264,0.27
113.28,0.0,0.243,0.27
113.3,0.0,0.218,0.27
113.32,0.0,0.192,0.27
113.34,0.0,0.162,0.27
113.36,0.0,0.131,0.27
113.38,0.0,0.099,0.27
113.4,0.0,0.065,0.27
113.42,0.0,0.028,0.27
113.44,0.0,-0.007,0.27
113.46,0.0,-0.042,0.27
113.48,0.0,-0.077,0.27
113.5,0.0,-0.112,0.27
113.52,0.0,-0.143,0.27
113.54,0.0,-0.175,0.27
113.56,0.0,-0.201,0.27
113.58,0.0,-0.227,0.27
113.6,0.0,-0.246,0.27
113.62,0.0,-0.265,0.27
113.64,0.0,-0.279,0.27
113.66,0.0,-0.29,0.27
113.68,0.0,-0.295,0.27
113.7,0.0,-0.297,0.27
113.72,0.0,-0.295,0.27
113.74,0.0,-0.29,0.27
113.76,0.0,-0.278,0.27
113.78,0.0,-0.264,0.27
113.8,0.0,-0.244,0.27
113.82,0.0,-0.223,0.27
113.84,0.0,-0.197,0.27
113.86,0.0,-0.169,0.27
113.88,0.0,-0.14,0.27
113.9,0.0,-0.106,0.27
113.92,0.0,-0.072,0.27
113.94,0.0,-0.038,0.27
113.96,0.0,-0.002,0.27
113.98,0.0,0.035,0.27
114.0,0.0,0.07,0.27
114.02,0.0,0.103,0.27
114.04,0.0,0.136,0.27
114.06,0.0,0.166,0.27
114.08,0.0,0.195,0.27
114.1,0.0,0.22,0.27
114.12,0.0,0.244,0.27
114.14,0.0,0.264,0.27
114.16,0.0,0.279,0.27
114.18,0.0,0.291,0.27
114.2,0.0,0.298,0.27
114.22,0.0,0.302,0.27
114.24,0.0,0.302,0.27
114.26,0.0,0.297,0.27
114.28,0.0,0.288,0.27
114.3,0.0,0.274,0.27
114.32,0.0,0.258,0.27
114.34,0.0,0.237,0.27
114.36,0.0,0.213,0.27
114.38,0.0,0.187,0.27
114.4,0.0,0.157,0.27
114.42,0.0,0.126,0.27
114.44,0.0,0.093,0.27
114.46,0.0,0.058,0.27
114.48,0.0,0.023,0.27
114.5,0.0,-0.012,0.27
114.52,0.0,-0.047,0.27
114.54,0.0,-0.082,0.27
114.56,0.0,-0.117,0.27
114.58,0.0,-0.148,0.27
114.6,0.0,-0.178,0.27
114.62,0.0,-0.204,0.27
114.64,0.0,-0.229,0.27
114.66,0.0,-0.25,0.27
114.68,0.0,-0.265,0.27
114.7,0.0,-0.279,0.27
114.72,0.0,-0.288,0.27
114.74,0.0,-0.293,0.27
114.76,0.0,-0.295,0.27
114.78,0.0,-0.293,0.27
114.8,0.0,-0.286,0.27
114.82,0.0,-0.274,0.27
114.84,0.0,-0.258,0.27
114.86,0.0,-0.239,0.27
114.88,0.0,-0.216,0.27
114.9,0.0,-0.192,0.27
114.92,0.0,-0.162,0.27
114.94,0.0,-0.133,0.27
114.96,0.0,-0.099,0.27
114.98,0.0,-0.066,0.27
115.0,0.0,-0.031,0.27
115.02,0.0,0.003,0.27
115.04,0.0,0.04,0.27
115.06,0.0,0.073,0.27
115.08,0.0,0.108,0.27
115.1,0.0,0.14,0.27
115.12,0.0,0.169,0.27
115.14,0.0,0.197,0.27
115.16,0.0,0.223,0.27
115.18,0.0,0.244,0.27
115.2,0.0,0.264,0.27
115.22,0.0,0.279,0.27
115.24,0.0,0.29,0.27
115.26,0.0,0.297,0.27
115.28,0.0,0.3,0.27
115.3,0.0,0.3,0.27
115.32,0.0,0.295,0.27
115.34,0.0,0.284,0.27
115.36,0.0,0.271,0.27
115.38,0.0,0.253,0.27
115.4,0.0,0.232,0.27
115.42,0.0,0.208,0.27
115.44,0.0,0.182,0.27
115.46,0.0,0.152,0.27
115.48,0.0,0.12,0.27
115.5,0.0,0.086,0.27
115.52,0.0,0.052,0.27
115.54,0.0,0.017,0.27
115.56,0.0,-0.017,0.27
115.58,0.0,-0.054,0.27
115.6,0.0,-0.087,0.27
115.62,0.0,-0.12,0.27
115.64,0.0,-0.152,0.27
115.66,0.0,-0.18,0.27
115.68,0.0,-0.206,0.27
115.7,0.0,-0.23,0.27
115.72,0.0,-0.25,0.27
115.74,0.0,-0.265,0.27
115.76,0.0,-0.279,0.27
115.78,0.0,-0.288,0.27
115.8,0.0,-0.291,0.27
115.82,0.0,-0.293,0.27
115.84,0.0,-0.29,0.27
115.86,0.0,-0.283,0.27
115.88,0.0,-0.271,0.27
115.9,0.0,-0.255,0.27
115.92,0.0,-0.234,0.27
115.94,0.0,-0.211,0.27
115.96,0.0,-0.185,0.27
115.98,0.0,-0.157,0.27
116.0,0.0,-0.126,0.27
116.02,0.0,-0.094,0.27
116.04,0.0,-0.061,0.27
116.06,0.0,-0.026,0.27
116.08,0.0,0.01,0.27
116.1,0.0,0.045,0.27
116.12,0.0,0.079,0.27
116.14,0.0,0.112,0.27
116.16,0.0,0.145,0.27
116.18,0.0,0.175,0.27
116.2,0.0,0.201,0.27
116.22,0.0,0.225,0.27
116.24,0.0,0.246,0.27
116.26,0.0,0.265,0.27
116.28,0.0,0.279,0.27
116.3,0.0,0.29,0.27
116.32,0.0,0.295,0.27
116.34,0.0,0.297,0.27
116.36,0.0,0.297,0.27
116.38,0.0,0.291,0.27
116.4,0.0,0.279,0.27
116.42,0.0,0.267,0.27
116.44,0.0,0.248,0.27
116.46,0.0,0.227,0.27
116.48,0.0,0.202,0.27
116.5,0.0,0.175,0.27
116.52,0.0,0.145,0.27
116.54,0.0,0.113,0.27
116.56,0.0,0.08,0.27
116.58,0.0,0.045,0.27
116.6,0.0,0.012,0.27
116.62,0.0,-0.023,0.27
116.64,0.0,-0.059,0.27
116.66,0.0,-0.093,0.27
116.68,0.0,-0.124,0.27
116.7,0.0,-0.155,0.27
116.72,0.0,-0.183,0.27
116.74,0.0,-0.209,0.27
116.76,0.0,-0.232,0.27
116.78,0.0,-0.251,0.27
116.8,0.0,-0.267,0.27
116.82,0.0,-0.279,0.27
116.84,0.0,-0.286,0.27
116.86,0.0,-0.29,0.27
116.88,0.0,-0.29,0.27
116.9,0.0,-0.288,0.27
116.92,0.0,-0.279,0.27
116.94,0.0,-0.265,0.27
116.96,0.0,-0.25,0.27
116.98,0.0,-0.23,0.27
117.0,0.0,-0.206,0.27
117.02,0.0,-0.18,0.27
117.04,0.0,-0.152,0.27
117.06,0.0,-0.12,0.27
117.08,0.0,-0.089,0.27
117.1,0.0,-0.054,0.27
117.12,0.0,-0.019,0.27
117.14,0.0,0.016,0.27
117.16,0.0,0.049,0.27
117.18,0.0,0.084,0.27
117.2,0.0,0.117,0.27
117.22,0.0,0.148,0.27
117.24,0.0,0.178,0.27
117.26,0.0,0.204,0.27
117.28,0.0,0.229,0.27
117.3,0.0,0.248,0.27
117.32,0.0,0.265,0.27
117.34,0.0,0.279,0.27
117.36,0.0,0.288,0.27
117.38,0.0,0.295,0.27
117.4,0.0,0.295,0.27
117.42,0.0,0.295,0.27
117.44,0.0,0.288,0.27
117.46,0.0,0.276,0.27
117.48,0.0,0.262,0.27
117.5,0.0,0.243,0.27
117.52,0.0,0.222,0.27
117.54,0.0,0.197,0.27
117.56,0.0,0.169,0.27
117.58,0.0,0.14,0.27
117.6,0.0,0.108,0.27
117.62,0.0,0.075,0.27
117.64,0.0,0.04,0.27
117.66,0.0,0.007,0.27
117.68,0.0,-0.03,0.27
117.7,0.0,-0.063,0.27
117.72,0.0,-0.096,0.27
117.74,0.0,-0.127,0.27
117.76,0.0,-0.159,0.27
117.78,0.0,-0.185,0.27
117.8,0.0,-0.211,0.27
117.82,0.0,-0.234,0.27
117.84,0.0,-0.251,0.27
117.86,0.0,-0.267,0.27
117.88,0.0,-0.278,0.27
117.9,0.0,-0.286,0.27
117.92,0.0,-0.288,0.27
117.94,0.0,-0.288,0.27
117.96,0.0,-0.284,0.27
117.98,0.0,-0.274,0.27
118.0,0.0,-0.262,0.27
118.02,0.0,-0.244,0.27
118.04,0.0,-0.225,0.27
118.06,0.0,-0.201,0.27
118.08,0.0,-0.175,0.27
118.1,0.0,-0.147,0.27
118.12,0.0,-0.115,0.27
118.14,0.0,-0.082,0.27
118.16,0.0,-0.049,0.27
118.18,0.0,-0.014,0.27
118.2,0.0,0.019,0.27
118.22,0.0,0.054,0.27
118.24,0.0,0.089,0.27
118.26,0.0,0.12,0.27
118.28,0.0,0.152,0.27
118.3,0.0,0.18,0.27
118.32,0.0,0.206,0.27
118.34,0.0,0.23,0.27
118.36,0.0,0.25,0.27
118.38,0.0,0.267,0.27
118.4,0.0,0.278,0.27
118.42,0.0,0.288,0.27
118.44,0.0,0.293,0.27
118.46,0.0,0.293,0.27
118.48,0.0,0.291,0.27
118.5,0.0,0.284,0.27
118.52,0.0,0.272,0.27
118.54,0.0,0.258,0.27
118.56,0.0,0.239,0.27
118.58,0.0,0.216,0.27
118.6,0.0,0.19,0.27
118.62,0.0,0.164,0.27
118.64,0.0,0.133,0.27
118.66,0.0,0.101,0.27
118.68,0.0,0.07,0.27
118.7,0.0,0.035,0.27
118.72,0.0,-0.0,0.27
118.74,0.0,-0.035,0.27
118.76,0.0,-0.068,0.27
118.78,0.0,-0.101,0.27
118.8,0.0,-0.133,0.27
118.82,0.0,-0.161,0.27
118.84,0.0,-0.188,0.27
118.86,0.0,-0.213,0.27
118.88,0.0,-0.234,0.27
118.9,0.0,-0.253,0.27
118.92,0.0,-0.267,0.27
118.94,0.0,-0.278,0.27
118.96,0.0,-0.284,0.27
118.98,0.0,-0.286,0.27
119.0,0.0,-0.286,0.27
119.02,0.0,-0.281,0.27
119.04,0.0,-0.271,0.27
119.06,0.0,-0.258,0.27
119.08,0.0,-0.239,0.27
119.1,0.0,-0.22,0.27
119.12,0.0,-0.195,0.27
119.14,0.0,-0.169,0.27
119.16,0.0,-0.141,0.27
119.18,0.0,-0.11,0.27
119.2,0.0,-0.077,0.27
119.22,0.0,-0.044,0.27
119.24,0.0,-0.009,0.27
119.26,0.0,0.024,0.27
119.28,0.0,0.059,0.27
119.3,0.0,0.093,0.27
119.32,0.0,0.126,0.27
119.34,0.0,0.155,0.27
119.36,0.0,0.183,0.27
119.38,0.0,0.209,0.27
119.4,0.0,0.232,0.27
119.42,0.0,0.25,0.27
119.44,0.0,0.267,0.27
119.46,0.0,0.278,0.27
119.48,0.0,0.286,0.27
119.5,0.0,0.291,0.27
119.52,0.0,0.291,0.27
119.54,0.0,0.288,0.27
119.56,0.0,0.279,0.27
119.58,0.0,0.269,0.27
