Tiempo ,CONTROL,PID,ANGULO,REFERENCIA,PERTURBACION
11.94,1.863,1.863,0.628,0.6,0.0
11.96,1.85,1.85,0.628,0.6,0.0
11.98,1.84,1.84,0.628,0.6,0.0
12.0,1.832,1.832,0.628,0.6,0.0
12.02,1.826,1.826,0.628,0.6,0.0
12.04,1.775,1.775,0.63,0.6,0.0
12.06,1.784,1.784,0.63,0.6,0.0
12.08,1.789,1.789,0.63,0.6,0.0
12.1,1.747,1.747,0.632,0.6,0.0
12.12,1.762,1.762,0.632,0.6,0.0
12.14,1.772,1.772,0.632,0.6,0.0
12.16,1.778,1.778,0.632,0.6,0.0
12.18,1.782,1.782,0.632,0.6,0.0
12.2,1.785,1.785,0.632,0.6,0.0
12.22,1.786,1.786,0.632,0.6,0.0
12.24,1.787,1.787,0.632,0.6,0.0
12.26,1.786,1.786,0.632,0.6,0.0
12.28,1.832,1.832,0.63,0.6,0.0
12.3,1.819,1.819,0.63,0.6,0.0
12.32,1.855,1.855,0.628,0.6,0.0
12.34,1.835,1.835,0.628,0.6,0.0
12.36,1.866,1.866,0.627,0.6,0.0
12.38,1.889,1.889,0.625,0.6,0.0
12.4,1.859,1.859,0.625,0.6,0.0
12.42,1.883,1.883,0.623,0.6,0.0
12.44,1.855,1.855,0.623,0.6,0.0
12.46,1.88,1.88,0.621,0.6,0.0
12.48,1.853,1.853,0.621,0.6,0.0
12.5,1.879,1.879,0.62,0.6,0.0
12.52,1.851,1.851,0.62,0.6,0.0
12.54,1.832,1.832,0.62,0.6,0.0
12.56,1.863,1.863,0.618,0.6,0.0
12.58,1.84,1.84,0.618,0.6,0.0
12.6,1.823,1.823,0.618,0.6,0.0
12.62,1.811,1.811,0.618,0.6,0.0
12.64,1.802,1.802,0.618,0.6,0.0
12.66,1.795,1.795,0.618,0.6,0.0
12.68,1.744,1.744,0.62,0.6,0.0
12.7,1.752,1.752,0.62,0.6,0.0
12.72,1.758,1.758,0.62,0.6,0.0
12.74,1.762,1.762,0.62,0.6,0.0
12.76,1.764,1.764,0.62,0.6,0.0
12.78,1.766,1.766,0.62,0.6,0.0
12.8,1.767,1.767,0.62,0.6,0.0
12.82,1.767,1.767,0.62,0.6,0.0
12.84,1.767,1.767,0.62,0.6,0.0
12.86,1.813,1.813,0.618,0.6,0.0
12.88,1.799,1.799,0.618,0.6,0.0
12.9,1.79,1.79,0.618,0.6,0.0
12.92,1.829,1.829,0.616,0.6,0.0
12.94,1.811,1.811,0.616,0.6,0.0
12.96,1.844,1.844,0.614,0.6,0.0
12.98,1.822,1.822,0.614,0.6,0.0
13.0,1.852,1.852,0.613,0.6,0.0
13.02,1.828,1.828,0.613,0.6,0.0
13.04,1.81,1.81,0.613,0.6,0.0
13.06,1.844,1.844,0.611,0.6,0.0
13.08,1.822,1.822,0.611,0.6,0.0
13.1,1.853,1.853,0.609,0.6,0.0
13.12,1.829,1.829,0.609,0.6,0.0
13.14,1.811,1.811,0.609,0.6,0.0
13.16,1.799,1.799,0.609,0.6,0.0
13.18,1.836,1.836,0.607,0.6,0.0
13.2,1.817,1.817,0.607,0.6,0.0
13.22,1.803,1.803,0.607,0.6,0.0
13.24,1.793,1.793,0.607,0.6,0.0
13.26,1.786,1.786,0.607,0.6,0.0
13.28,1.78,1.78,0.607,0.6,0.0
13.3,1.776,1.776,0.607,0.6,0.0
13.32,1.774,1.774,0.607,0.6,0.0
13.34,1.771,1.771,0.607,0.6,0.0
13.36,1.77,1.77,0.607,0.6,0.0
13.38,1.768,1.768,0.607,0.6,0.0
13.4,1.767,1.767,0.607,0.6,0.0
13.42,1.766,1.766,0.607,0.6,0.0
13.44,1.766,1.766,0.607,0.6,0.0
13.46,1.765,1.765,0.607,0.6,0.0
13.48,1.764,1.764,0.607,0.6,0.0
13.5,1.764,1.764,0.607,0.6,0.0
13.52,1.763,1.763,0.607,0.6,0.0
13.54,1.763,1.763,0.607,0.6,0.0
13.56,1.763,1.763,0.607,0.6,0.0
13.58,1.808,1.808,0.606,0.6,0.0
13.6,1.795,1.795,0.606,0.6,0.0
13.62,1.786,1.786,0.606,0.6,0.0
13.64,1.779,1.779,0.606,0.6,0.0
13.66,1.821,1.821,0.604,0.6,0.0
13.68,1.804,1.804,0.604,0.6,0.0
13.7,1.793,1.793,0.604,0.6,0.0
13.72,1.784,1.784,0.604,0.6,0.0
13.74,1.825,1.825,0.602,0.6,0.0
13.76,1.808,1.808,0.602,0.6,0.0
13.78,1.796,1.796,0.602,0.6,0.0
13.8,1.787,1.787,0.602,0.6,0.0
13.82,1.781,1.781,0.602,0.6,0.0
13.84,1.776,1.776,0.602,0.6,0.0
13.86,1.773,1.773,0.602,0.6,0.0
13.88,1.771,1.771,0.602,0.6,0.0
13.9,1.769,1.769,0.602,0.6,0.0
13.92,1.768,1.768,0.602,0.6,0.0
13.94,1.767,1.767,0.602,0.6,0.0
13.96,1.766,1.766,0.602,0.6,0.0
13.98,1.765,1.765,0.602,0.6,0.0
14.0,1.765,1.765,0.602,0.6,0.0
14.02,1.765,1.765,0.602,0.6,0.0
14.04,1.718,1.718,0.604,0.6,0.0
14.06,1.73,1.73,0.604,0.6,0.0
14.08,1.739,1.739,0.604,0.6,0.0
14.1,1.745,1.745,0.604,0.6,0.0
14.12,1.796,1.796,0.602,0.6,0.0
14.14,1.787,1.787,0.602,0.6,0.0
14.16,1.78,1.78,0.602,0.6,0.0
14.18,1.775,1.775,0.602,0.6,0.0
14.2,1.771,1.771,0.602,0.6,0.0
14.22,1.769,1.769,0.602,0.6,0.0
14.24,1.767,1.767,0.602,0.6,0.0
14.26,1.812,1.812,0.6,0.6,0.0
14.28,1.798,1.798,0.6,0.6,0.0
14.3,1.789,1.789,0.6,0.6,0.0
14.32,1.782,1.782,0.6,0.6,0.0
14.34,1.777,1.777,0.6,0.6,0.0
14.36,1.773,1.773,0.6,0.6,0.0
14.38,1.817,1.817,0.599,0.6,0.0
14.4,1.803,1.803,0.599,0.6,0.0
14.42,1.792,1.792,0.599,0.6,0.0
14.44,1.785,1.785,0.599,0.6,0.0
14.46,1.78,1.78,0.599,0.6,0.0
14.48,1.776,1.776,0.599,0.6,0.0
14.5,1.774,1.774,0.599,0.6,0.0
14.52,1.772,1.772,0.599,0.6,0.0
14.54,1.77,1.77,0.599,0.6,0.0
14.56,1.769,1.769,0.599,0.6,0.0
14.58,1.769,1.769,0.599,0.6,0.0
14.6,1.768,1.768,0.599,0.6,0.0
14.62,1.768,1.768,0.599,0.6,0.0
14.64,1.768,1.768,0.599,0.6,0.0
14.66,1.768,1.768,0.599,0.6,0.0
14.68,1.768,1.768,0.599,0.6,0.0
14.7,1.768,1.768,0.599,0.6,0.0
14.72,1.768,1.768,0.599,0.6,0.0
14.74,1.768,1.768,0.599,0.6,0.0
14.76,1.722,1.722,0.6,0.6,0.0
14.78,1.734,1.734,0.6,0.6,0.0
14.8,1.743,1.743,0.6,0.6,0.0
14.82,1.75,1.75,0.6,0.6,0.0
14.84,1.754,1.754,0.6,0.6,0.0
14.86,1.758,1.758,0.6,0.6,0.0
14.88,1.76,1.76,0.6,0.6,0.0
14.9,1.762,1.762,0.6,0.6,0.0
14.92,1.763,1.763,0.6,0.6,0.0
14.94,1.764,1.764,0.6,0.6,0.0
14.96,1.764,1.764,0.6,0.6,0.0
14.98,1.765,1.765,0.6,0.6,0.0
15.0,1.765,1.765,0.6,0.6,0.0
15.02,1.765,1.765,0.6,0.6,0.0
15.04,1.765,1.765,0.6,0.6,0.0
15.06,1.766,1.766,0.6,0.6,0.0
15.08,1.766,1.766,0.6,0.6,0.0
15.1,1.766,1.766,0.6,0.6,0.0
15.12,1.766,1.766,0.6,0.6,0.0
15.14,1.766,1.766,0.6,0.6,0.0
15.16,1.766,1.766,0.6,0.6,0.0
15.18,1.766,1.766,0.6,0.6,0.0
15.2,1.766,1.766,0.6,0.6,0.0
15.22,1.766,1.766,0.6,0.6,0.0
15.24,1.812,1.812,0.599,0.6,0.0
15.26,1.8,1.8,0.599,0.6,0.0
15.28,1.791,1.791,0.599,0.6,0.0
15.3,1.784,1.784,0.599,0.6,0.0
15.32,1.78,1.78,0.599,0.6,0.0
15.34,1.776,1.776,0.599,0.6,0.0
15.36,1.774,1.774,0.599,0.6,0.0
15.38,1.772,1.772,0.599,0.6,0.0
15.4,1.771,1.771,0.599,0.6,0.0
15.42,1.771,1.771,0.599,0.6,0.0
15.44,1.77,1.77,0.599,0.6,0.0
15.46,1.723,1.723,0.6,0.6,0.0
15.48,1.736,1.736,0.6,0.6,0.0
15.5,1.745,1.745,0.6,0.6,0.0
15.52,1.751,1.751,0.6,0.6,0.0
15.54,1.755,1.755,0.6,0.6,0.0
15.56,1.759,1.759,0.6,0.6,0.0
15.58,1.761,1.761,0.6,0.6,0.0
15.6,1.763,1.763,0.6,0.6,0.0
15.62,1.764,1.764,0.6,0.6,0.0
15.64,1.765,1.765,0.6,0.6,0.0
15.66,1.765,1.765,0.6,0.6,0.0
15.68,1.766,1.766,0.6,0.6,0.0
15.7,1.766,1.766,0.6,0.6,0.0
15.72,1.766,1.766,0.6,0.6,0.0
15.74,1.766,1.766,0.6,0.6,0.0
15.76,1.766,1.766,0.6,0.6,0.0
15.78,1.766,1.766,0.6,0.6,0.0
15.8,1.766,1.766,0.6,0.6,0.0
15.82,1.767,1.767,0.6,0.6,0.0
15.84,1.813,1.813,0.599,0.6,0.0
15.86,1.8,1.8,0.599,0.6,0.0
15.88,1.791,1.791,0.599,0.6,0.0
15.9,1.785,1.785,0.599,0.6,0.0
15.92,1.78,1.78,0.599,0.6,0.0
15.94,1.731,1.731,0.6,0.6,0.0
15.96,1.741,1.741,0.6,0.6,0.0
15.98,1.749,1.749,0.6,0.6,0.0
16.0,1.754,1.754,0.6,0.6,0.0
16.02,1.758,1.758,0.6,0.6,0.0
16.04,1.76,1.76,0.6,0.6,0.0
16.06,1.762,1.762,0.6,0.6,0.0
16.08,1.717,1.717,0.602,0.6,0.0
16.1,1.731,1.731,0.602,0.6,0.0
16.12,1.74,1.74,0.602,0.6,0.0
16.14,1.747,1.747,0.602,0.6,0.0
16.16,1.752,1.752,0.602,0.6,0.0
16.18,1.756,1.756,0.602,0.6,0.0
16.2,1.758,1.758,0.602,0.6,0.0
16.22,1.76,1.76,0.602,0.6,0.0
16.24,1.761,1.761,0.602,0.6,0.0
16.26,1.762,1.762,0.602,0.6,0.0
16.28,1.762,1.762,0.602,0.6,0.0
16.3,1.716,1.716,0.604,0.6,0.0
16.32,1.775,1.775,0.602,0.6,0.0
16.34,1.725,1.725,0.604,0.6,0.0
16.36,1.735,1.735,0.604,0.6,0.0
16.38,1.789,1.789,0.602,0.6,0.0
16.4,1.781,1.781,0.602,0.6,0.0
16.42,1.776,1.776,0.602,0.6,0.0
16.44,1.772,1.772,0.602,0.6,0.0
16.46,1.769,1.769,0.602,0.6,0.0
16.48,1.767,1.767,0.602,0.6,0.0
16.5,1.766,1.766,0.602,0.6,0.0
16.52,1.765,1.765,0.602,0.6,0.0
16.54,1.764,1.764,0.602,0.6,0.0
16.56,1.763,1.763,0.602,0.6,0.0
16.58,1.763,1.763,0.602,0.6,0.0
16.6,1.762,1.762,0.602,0.6,0.0
16.62,1.808,1.808,0.6,0.6,0.0
16.64,1.796,1.796,0.6,0.6,0.0
16.66,1.786,1.786,0.6,0.6,0.0
16.68,1.78,1.78,0.6,0.6,0.0
16.7,1.775,1.775,0.6,0.6,0.0
16.72,1.772,1.772,0.6,0.6,0.0
16.74,1.769,1.769,0.6,0.6,0.0
16.76,1.768,1.768,0.6,0.6,0.0
16.78,1.767,1.767,0.6,0.6,0.0
16.8,1.766,1.766,0.6,0.6,0.0
16.82,1.765,1.765,0.6,0.6,0.0
16.84,1.765,1.765,0.6,0.6,0.0
16.86,1.764,1.764,0.6,0.6,0.0
16.88,1.764,1.764,0.6,0.6,0.0
16.9,1.764,1.764,0.6,0.6,0.0
16.92,1.764,1.764,0.6,0.6,0.0
16.94,1.764,1.764,0.6,0.6,0.0
16.96,1.764,1.764,0.6,0.6,0.0
16.98,1.764,1.764,0.6,0.6,0.0
17.0,1.764,1.764,0.6,0.6,0.0
17.02,1.764,1.764,0.6,0.6,0.0
17.04,1.764,1.764,0.6,0.6,0.0
17.06,1.764,1.764,0.6,0.6,0.0
17.08,1.81,1.81,0.599,0.6,0.0
17.1,1.797,1.797,0.599,0.6,0.0
17.12,1.788,1.788,0.599,0.6,0.0
17.14,1.782,1.782,0.599,0.6,0.0
17.16,1.777,1.777,0.599,0.6,0.0
17.18,1.774,1.774,0.599,0.6,0.0
17.2,1.772,1.772,0.599,0.6,0.0
17.22,1.77,1.77,0.599,0.6,0.0
17.24,1.815,1.815,0.597,0.6,0.0
17.26,1.802,1.802,0.597,0.6,0.0
17.28,1.793,1.793,0.597,0.6,0.0
17.3,1.786,1.786,0.597,0.6,0.0
17.32,1.781,1.781,0.597,0.6,0.0
17.34,1.778,1.778,0.597,0.6,0.0
17.36,1.775,1.775,0.597,0.6,0.0
17.38,1.774,1.774,0.597,0.6,0.0
17.4,1.773,1.773,0.597,0.6,0.0
17.42,1.772,1.772,0.597,0.6,0.0
17.44,1.771,1.771,0.597,0.6,0.0
17.46,1.771,1.771,0.597,0.6,0.0
17.48,1.771,1.771,0.597,0.6,0.0
17.5,1.771,1.771,0.597,0.6,0.0
17.52,1.771,1.771,0.597,0.6,0.0
17.54,1.817,1.817,0.595,0.6,0.0
17.56,1.805,1.805,0.595,0.6,0.0
17.58,1.796,1.796,0.595,0.6,0.0
17.6,1.79,1.79,0.595,0.6,0.0
17.62,1.785,1.785,0.595,0.6,0.0
17.64,1.782,1.782,0.595,0.6,0.0
17.66,1.78,1.78,0.595,0.6,0.0
17.68,1.779,1.779,0.595,0.6,0.0
17.7,1.778,1.778,0.595,0.6,0.0
17.72,1.777,1.777,0.595,0.6,0.0
17.74,1.777,1.777,0.595,0.6,0.0
17.76,1.777,1.777,0.595,0.6,0.0
17.78,1.777,1.777,0.595,0.6,0.0
17.8,1.777,1.777,0.595,0.6,0.0
17.82,1.777,1.777,0.595,0.6,0.0
17.84,1.777,1.777,0.595,0.6,0.0
17.86,1.777,1.777,0.595,0.6,0.0
17.88,1.777,1.777,0.595,0.6,0.0
17.9,1.778,1.778,0.595,0.6,0.0
17.92,1.731,1.731,0.597,0.6,0.0
17.94,1.744,1.744,0.597,0.6,0.0
17.96,1.753,1.753,0.597,0.6,0.0
17.98,1.76,1.76,0.597,0.6,0.0
18.0,1.765,1.765,0.597,0.6,0.0
18.02,1.768,1.768,0.597,0.6,0.0
18.04,1.725,1.725,0.599,0.6,0.0
18.06,1.739,1.739,0.599,0.6,0.0
18.08,1.749,1.749,0.599,0.6,0.0
18.1,1.757,1.757,0.599,0.6,0.0
18.12,1.762,1.762,0.599,0.6,0.0
18.14,1.766,1.766,0.599,0.6,0.0
18.16,1.769,1.769,0.599,0.6,0.0
18.18,1.771,1.771,0.599,0.6,0.0
18.2,1.772,1.772,0.599,0.6,0.0
18.22,1.773,1.773,0.599,0.6,0.0
18.24,1.774,1.774,0.599,0.6,0.0
18.26,1.821,1.821,0.597,0.6,0.0
18.28,1.809,1.809,0.597,0.6,0.0
18.3,1.8,1.8,0.597,0.6,0.0
18.32,1.794,1.794,0.597,0.6,0.0
18.34,1.789,1.789,0.597,0.6,0.0
18.36,1.833,1.833,0.595,0.6,0.0
18.38,1.818,1.818,0.595,0.6,0.0
18.4,1.808,1.808,0.595,0.6,0.0
18.42,1.8,1.8,0.595,0.6,0.0
18.44,1.795,1.795,0.595,0.6,0.0
18.46,1.791,1.791,0.595,0.6,0.0
18.48,1.789,1.789,0.595,0.6,0.0
18.5,1.787,1.787,0.595,0.6,0.0
18.52,1.786,1.786,0.595,0.6,0.0
18.54,1.785,1.785,0.595,0.6,0.0
18.56,1.785,1.785,0.595,0.6,0.0
18.58,1.785,1.785,0.595,0.6,0.0
18.6,1.738,1.738,0.597,0.6,0.0
18.62,1.751,1.751,0.597,0.6,0.0
18.64,1.76,1.76,0.597,0.6,0.0
18.66,1.766,1.766,0.597,0.6,0.0
18.68,1.771,1.771,0.597,0.6,0.0
18.7,1.774,1.774,0.597,0.6,0.0
18.72,1.777,1.777,0.597,0.6,0.0
18.74,1.779,1.779,0.597,0.6,0.0
18.76,1.734,1.734,0.599,0.6,0.0
18.78,1.747,1.747,0.599,0.6,0.0
18.8,1.757,1.757,0.599,0.6,0.0
18.82,1.764,1.764,0.599,0.6,0.0
18.84,1.769,1.769,0.599,0.6,0.0
18.86,1.773,1.773,0.599,0.6,0.0
18.88,1.775,1.775,0.599,0.6,0.0
18.9,1.777,1.777,0.599,0.6,0.0
18.92,1.778,1.778,0.599,0.6,0.0
18.94,1.779,1.779,0.599,0.6,0.0
18.96,1.78,1.78,0.599,0.6,0.0
18.98,1.781,1.781,0.599,0.6,0.0
19.0,1.781,1.781,0.599,0.6,0.0
19.02,1.781,1.781,0.599,0.6,0.0
19.04,1.782,1.782,0.599,0.6,0.0
19.06,1.782,1.782,0.599,0.6,0.0
19.08,1.782,1.782,0.599,0.6,0.0
19.1,1.782,1.782,0.599,0.6,0.0
19.12,1.736,1.736,0.6,0.6,0.0
19.14,1.749,1.749,0.6,0.6,0.0
19.16,1.758,1.758,0.6,0.6,0.0
19.18,1.764,1.764,0.6,0.6,0.0
19.2,1.769,1.769,0.6,0.6,0.0
19.22,1.772,1.772,0.6,0.6,0.0
19.24,1.775,1.775,0.6,0.6,0.0
19.26,1.776,1.776,0.6,0.6,0.0
19.28,1.731,1.731,0.602,0.6,0.0
19.3,1.744,1.744,0.602,0.6,0.0
19.32,1.754,1.754,0.602,0.6,0.0
19.34,1.761,1.761,0.602,0.6,0.0
19.36,1.766,1.766,0.602,0.6,0.0
